,utt,label,wavfile
7589,AESRC2020-JAPANESE-ACCENT-G00113-G00113S1248,4,AESRC2020-TESTSET-07661.wav
7590,AESRC2020-JAPANESE-ACCENT-G00113-G00113S2421,4,AESRC2020-TESTSET-13548.wav
7591,AESRC2020-JAPANESE-ACCENT-G00113-G00113S5452,4,AESRC2020-TESTSET-15899.wav
7592,AESRC2020-JAPANESE-ACCENT-G00114-G00114S1253,4,AESRC2020-TESTSET-17294.wav
7593,AESRC2020-JAPANESE-ACCENT-G00114-G00114S2422,4,AESRC2020-TESTSET-09605.wav
7594,AESRC2020-JAPANESE-ACCENT-G00114-G00114S4438,4,AESRC2020-TESTSET-06221.wav
7595,AESRC2020-JAPANESE-ACCENT-G00114-G00114S5453,4,AESRC2020-TESTSET-10091.wav
7596,AESRC2020-JAPANESE-ACCENT-G00120-G00120S1252,4,AESRC2020-TESTSET-02462.wav
7597,AESRC2020-JAPANESE-ACCENT-G00120-G00120S2422,4,AESRC2020-TESTSET-15347.wav
7598,AESRC2020-JAPANESE-ACCENT-G00120-G00120S3429,4,AESRC2020-TESTSET-16398.wav
7599,AESRC2020-JAPANESE-ACCENT-G00126-G00126S1249,4,AESRC2020-TESTSET-11203.wav
7600,AESRC2020-JAPANESE-ACCENT-G00126-G00126S2420,4,AESRC2020-TESTSET-02431.wav
7601,AESRC2020-JAPANESE-ACCENT-G00126-G00126S4437,4,AESRC2020-TESTSET-02852.wav
7602,AESRC2020-JAPANESE-ACCENT-G00126-G00126S5449,4,AESRC2020-TESTSET-03999.wav
7603,AESRC2020-JAPANESE-ACCENT-G00127-G00127S1253,4,AESRC2020-TESTSET-06063.wav
7604,AESRC2020-JAPANESE-ACCENT-G00127-G00127S2421,4,AESRC2020-TESTSET-01248.wav
7605,AESRC2020-JAPANESE-ACCENT-G00127-G00127S3433,4,AESRC2020-TESTSET-15052.wav
7606,AESRC2020-JAPANESE-ACCENT-G00127-G00127S4436,4,AESRC2020-TESTSET-07609.wav
7607,AESRC2020-JAPANESE-ACCENT-G00127-G00127S5453,4,AESRC2020-TESTSET-16303.wav
7608,AESRC2020-JAPANESE-ACCENT-G00128-G00128S1226,4,AESRC2020-TESTSET-17407.wav
7609,AESRC2020-JAPANESE-ACCENT-G00128-G00128S1252,4,AESRC2020-TESTSET-11701.wav
7610,AESRC2020-JAPANESE-ACCENT-G00128-G00128S2416,4,AESRC2020-TESTSET-09053.wav
7611,AESRC2020-JAPANESE-ACCENT-G00128-G00128S2422,4,AESRC2020-TESTSET-13899.wav
7612,AESRC2020-JAPANESE-ACCENT-G00131-G00131S1249,4,AESRC2020-TESTSET-05643.wav
7613,AESRC2020-JAPANESE-ACCENT-G00131-G00131S3428,4,AESRC2020-TESTSET-13698.wav
7614,AESRC2020-JAPANESE-ACCENT-G00131-G00131S4437,4,AESRC2020-TESTSET-03500.wav
7615,AESRC2020-JAPANESE-ACCENT-G00131-G00131S5450,4,AESRC2020-TESTSET-11746.wav
7616,AESRC2020-JAPANESE-ACCENT-G00135-G00135S1252,4,AESRC2020-TESTSET-10705.wav
7617,AESRC2020-JAPANESE-ACCENT-G00135-G00135S2423,4,AESRC2020-TESTSET-12966.wav
7618,AESRC2020-JAPANESE-ACCENT-G00135-G00135S3431,4,AESRC2020-TESTSET-11446.wav
7619,AESRC2020-JAPANESE-ACCENT-G00135-G00135S3433,4,AESRC2020-TESTSET-17981.wav
7620,AESRC2020-JAPANESE-ACCENT-G00135-G00135S4438,4,AESRC2020-TESTSET-06836.wav
7621,AESRC2020-JAPANESE-ACCENT-G00135-G00135S5445,4,AESRC2020-TESTSET-02943.wav
7622,AESRC2020-JAPANESE-ACCENT-G00137-G00137S1251,4,AESRC2020-TESTSET-02473.wav
7623,AESRC2020-JAPANESE-ACCENT-G00137-G00137S2423,4,AESRC2020-TESTSET-16435.wav
7624,AESRC2020-JAPANESE-ACCENT-G00137-G00137S3433,4,AESRC2020-TESTSET-04534.wav
7625,AESRC2020-JAPANESE-ACCENT-G00137-G00137S4438,4,AESRC2020-TESTSET-11699.wav
7626,AESRC2020-JAPANESE-ACCENT-G00144-G00144S2416,4,AESRC2020-TESTSET-14175.wav
7627,AESRC2020-JAPANESE-ACCENT-G00144-G00144S5452,4,AESRC2020-TESTSET-02455.wav
7628,AESRC2020-JAPANESE-ACCENT-G00146-G00146S1253,4,AESRC2020-TESTSET-15687.wav
7629,AESRC2020-JAPANESE-ACCENT-G00146-G00146S2423,4,AESRC2020-TESTSET-00780.wav
7630,AESRC2020-JAPANESE-ACCENT-G00146-G00146S3430,4,AESRC2020-TESTSET-16470.wav
7631,AESRC2020-JAPANESE-ACCENT-G00146-G00146S4435,4,AESRC2020-TESTSET-10950.wav
7632,AESRC2020-JAPANESE-ACCENT-G00147-G00147S1253,4,AESRC2020-TESTSET-17360.wav
7633,AESRC2020-JAPANESE-ACCENT-G00147-G00147S2423,4,AESRC2020-TESTSET-17246.wav
7634,AESRC2020-JAPANESE-ACCENT-G00147-G00147S3427,4,AESRC2020-TESTSET-05972.wav
7635,AESRC2020-JAPANESE-ACCENT-G00147-G00147S4436,4,AESRC2020-TESTSET-17424.wav
7636,AESRC2020-JAPANESE-ACCENT-G00148-G00148S1218,4,AESRC2020-TESTSET-01707.wav
7637,AESRC2020-JAPANESE-ACCENT-G00148-G00148S1253,4,AESRC2020-TESTSET-03398.wav
7638,AESRC2020-JAPANESE-ACCENT-G00148-G00148S2423,4,AESRC2020-TESTSET-01470.wav
7639,AESRC2020-JAPANESE-ACCENT-G00148-G00148S3433,4,AESRC2020-TESTSET-15171.wav
7640,AESRC2020-JAPANESE-ACCENT-G00150-G00150S1253,4,AESRC2020-TESTSET-11173.wav
7641,AESRC2020-JAPANESE-ACCENT-G00150-G00150S2423,4,AESRC2020-TESTSET-05266.wav
7642,AESRC2020-JAPANESE-ACCENT-G00150-G00150S3433,4,AESRC2020-TESTSET-00447.wav
7643,AESRC2020-JAPANESE-ACCENT-G00150-G00150S4436,4,AESRC2020-TESTSET-09128.wav
7644,AESRC2020-JAPANESE-ACCENT-G00150-G00150S5451,4,AESRC2020-TESTSET-05192.wav
7645,AESRC2020-JAPANESE-ACCENT-G00151-G00151S1250,4,AESRC2020-TESTSET-00779.wav
7646,AESRC2020-JAPANESE-ACCENT-G00151-G00151S3433,4,AESRC2020-TESTSET-15496.wav
7647,AESRC2020-JAPANESE-ACCENT-G00155-G00155S1253,4,AESRC2020-TESTSET-03004.wav
7648,AESRC2020-JAPANESE-ACCENT-G00155-G00155S2420,4,AESRC2020-TESTSET-08977.wav
7649,AESRC2020-JAPANESE-ACCENT-G00155-G00155S3427,4,AESRC2020-TESTSET-03707.wav
7650,AESRC2020-JAPANESE-ACCENT-G00155-G00155S3433,4,AESRC2020-TESTSET-05060.wav
7651,AESRC2020-JAPANESE-ACCENT-G00155-G00155S4435,4,AESRC2020-TESTSET-15320.wav
7652,AESRC2020-JAPANESE-ACCENT-G00155-G00155S5441,4,AESRC2020-TESTSET-06054.wav
7653,AESRC2020-JAPANESE-ACCENT-G00157-G00157S1245,4,AESRC2020-TESTSET-11465.wav
7654,AESRC2020-JAPANESE-ACCENT-G00157-G00157S1253,4,AESRC2020-TESTSET-01717.wav
7655,AESRC2020-JAPANESE-ACCENT-G00157-G00157S2423,4,AESRC2020-TESTSET-07105.wav
7656,AESRC2020-JAPANESE-ACCENT-G00157-G00157S3432,4,AESRC2020-TESTSET-14709.wav
7657,AESRC2020-JAPANESE-ACCENT-G00157-G00157S3433,4,AESRC2020-TESTSET-10713.wav
7658,AESRC2020-JAPANESE-ACCENT-G00157-G00157S5443,4,AESRC2020-TESTSET-13051.wav
7659,AESRC2020-JAPANESE-ACCENT-G00158-G00158S1223,4,AESRC2020-TESTSET-11902.wav
7660,AESRC2020-JAPANESE-ACCENT-G00158-G00158S1253,4,AESRC2020-TESTSET-09432.wav
7661,AESRC2020-JAPANESE-ACCENT-G00158-G00158S2421,4,AESRC2020-TESTSET-12086.wav
7662,AESRC2020-JAPANESE-ACCENT-G00158-G00158S3431,4,AESRC2020-TESTSET-11152.wav
7663,AESRC2020-JAPANESE-ACCENT-G00158-G00158S5453,4,AESRC2020-TESTSET-09822.wav
7664,AESRC2020-JAPANESE-ACCENT-G00160-G00160S1230,4,AESRC2020-TESTSET-11338.wav
7665,AESRC2020-JAPANESE-ACCENT-G00160-G00160S2422,4,AESRC2020-TESTSET-10559.wav
7666,AESRC2020-JAPANESE-ACCENT-G00160-G00160S3430,4,AESRC2020-TESTSET-05670.wav
7667,AESRC2020-JAPANESE-ACCENT-G00160-G00160S5451,4,AESRC2020-TESTSET-00889.wav
7668,AESRC2020-JAPANESE-ACCENT-G00161-G00161S1252,4,AESRC2020-TESTSET-01866.wav
7669,AESRC2020-JAPANESE-ACCENT-G00161-G00161S2417,4,AESRC2020-TESTSET-15326.wav
7670,AESRC2020-JAPANESE-ACCENT-G00161-G00161S3433,4,AESRC2020-TESTSET-10295.wav
7671,AESRC2020-JAPANESE-ACCENT-G00161-G00161S5448,4,AESRC2020-TESTSET-04238.wav
7672,AESRC2020-JAPANESE-ACCENT-G00163-G00163S1250,4,AESRC2020-TESTSET-11730.wav
7673,AESRC2020-JAPANESE-ACCENT-G00163-G00163S2420,4,AESRC2020-TESTSET-10545.wav
7674,AESRC2020-JAPANESE-ACCENT-G00163-G00163S3433,4,AESRC2020-TESTSET-01630.wav
7675,AESRC2020-JAPANESE-ACCENT-G00163-G00163S4437,4,AESRC2020-TESTSET-09579.wav
7676,AESRC2020-JAPANESE-ACCENT-G00165-G00165S1249,4,AESRC2020-TESTSET-00670.wav
7677,AESRC2020-JAPANESE-ACCENT-G00165-G00165S1253,4,AESRC2020-TESTSET-12473.wav
7678,AESRC2020-JAPANESE-ACCENT-G00165-G00165S2416,4,AESRC2020-TESTSET-15350.wav
7679,AESRC2020-JAPANESE-ACCENT-G00165-G00165S2423,4,AESRC2020-TESTSET-02779.wav
7680,AESRC2020-JAPANESE-ACCENT-G00167-G00167S1250,4,AESRC2020-TESTSET-10700.wav
7681,AESRC2020-JAPANESE-ACCENT-G00167-G00167S2415,4,AESRC2020-TESTSET-11143.wav
7682,AESRC2020-JAPANESE-ACCENT-G00167-G00167S3428,4,AESRC2020-TESTSET-04262.wav
7683,AESRC2020-JAPANESE-ACCENT-G00167-G00167S4438,4,AESRC2020-TESTSET-07290.wav
7684,AESRC2020-JAPANESE-ACCENT-G00167-G00167S5448,4,AESRC2020-TESTSET-12788.wav
7685,AESRC2020-JAPANESE-ACCENT-G00169-G00169S1253,4,AESRC2020-TESTSET-00101.wav
7686,AESRC2020-JAPANESE-ACCENT-G00169-G00169S2421,4,AESRC2020-TESTSET-00575.wav
7687,AESRC2020-JAPANESE-ACCENT-G00169-G00169S3426,4,AESRC2020-TESTSET-03590.wav
7688,AESRC2020-JAPANESE-ACCENT-G00169-G00169S3433,4,AESRC2020-TESTSET-08097.wav
7689,AESRC2020-JAPANESE-ACCENT-G00169-G00169S4437,4,AESRC2020-TESTSET-06800.wav
7690,AESRC2020-JAPANESE-ACCENT-G00169-G00169S5440,4,AESRC2020-TESTSET-15413.wav
7691,AESRC2020-JAPANESE-ACCENT-G00170-G00170S1252,4,AESRC2020-TESTSET-05771.wav
7692,AESRC2020-JAPANESE-ACCENT-G00170-G00170S1253,4,AESRC2020-TESTSET-11961.wav
7693,AESRC2020-JAPANESE-ACCENT-G00170-G00170S2423,4,AESRC2020-TESTSET-11453.wav
7694,AESRC2020-JAPANESE-ACCENT-G00170-G00170S4435,4,AESRC2020-TESTSET-05073.wav
7695,AESRC2020-JAPANESE-ACCENT-G00171-G00171S1252,4,AESRC2020-TESTSET-08493.wav
7696,AESRC2020-JAPANESE-ACCENT-G00171-G00171S2419,4,AESRC2020-TESTSET-08547.wav
7697,AESRC2020-JAPANESE-ACCENT-G00171-G00171S3431,4,AESRC2020-TESTSET-10440.wav
7698,AESRC2020-JAPANESE-ACCENT-G00171-G00171S4438,4,AESRC2020-TESTSET-03142.wav
7699,AESRC2020-JAPANESE-ACCENT-G00171-G00171S5453,4,AESRC2020-TESTSET-17116.wav
7700,AESRC2020-JAPANESE-ACCENT-G00172-G00172S1253,4,AESRC2020-TESTSET-04833.wav
7701,AESRC2020-JAPANESE-ACCENT-G00172-G00172S2422,4,AESRC2020-TESTSET-09987.wav
7702,AESRC2020-JAPANESE-ACCENT-G00172-G00172S3425,4,AESRC2020-TESTSET-15829.wav
7703,AESRC2020-JAPANESE-ACCENT-G00172-G00172S3433,4,AESRC2020-TESTSET-06016.wav
7704,AESRC2020-JAPANESE-ACCENT-G00172-G00172S4437,4,AESRC2020-TESTSET-15711.wav
7705,AESRC2020-JAPANESE-ACCENT-G00173-G00173S1083,4,AESRC2020-TESTSET-06112.wav
7706,AESRC2020-JAPANESE-ACCENT-G00173-G00173S1253,4,AESRC2020-TESTSET-06017.wav
7707,AESRC2020-JAPANESE-ACCENT-G00173-G00173S2331,4,AESRC2020-TESTSET-03416.wav
7708,AESRC2020-JAPANESE-ACCENT-G00173-G00173S2423,4,AESRC2020-TESTSET-12471.wav
7709,AESRC2020-JAPANESE-ACCENT-G00175-G00175S1253,4,AESRC2020-TESTSET-02014.wav
7710,AESRC2020-JAPANESE-ACCENT-G00175-G00175S2422,4,AESRC2020-TESTSET-17834.wav
7711,AESRC2020-JAPANESE-ACCENT-G00175-G00175S3432,4,AESRC2020-TESTSET-15271.wav
7712,AESRC2020-JAPANESE-ACCENT-G00175-G00175S4437,4,AESRC2020-TESTSET-08129.wav
7713,AESRC2020-JAPANESE-ACCENT-G00176-G00176S1240,4,AESRC2020-TESTSET-09498.wav
7714,AESRC2020-JAPANESE-ACCENT-G00176-G00176S1251,4,AESRC2020-TESTSET-07885.wav
7715,AESRC2020-JAPANESE-ACCENT-G00176-G00176S2420,4,AESRC2020-TESTSET-03596.wav
7716,AESRC2020-JAPANESE-ACCENT-G00176-G00176S3431,4,AESRC2020-TESTSET-07633.wav
7717,AESRC2020-JAPANESE-ACCENT-G00176-G00176S5451,4,AESRC2020-TESTSET-10862.wav
7718,AESRC2020-JAPANESE-ACCENT-G00179-G00179S1130,4,AESRC2020-TESTSET-01368.wav
7719,AESRC2020-JAPANESE-ACCENT-G00179-G00179S1161,4,AESRC2020-TESTSET-15170.wav
7720,AESRC2020-JAPANESE-ACCENT-G00179-G00179S2422,4,AESRC2020-TESTSET-13115.wav
7721,AESRC2020-JAPANESE-ACCENT-G00179-G00179S5446,4,AESRC2020-TESTSET-00831.wav
7722,AESRC2020-JAPANESE-ACCENT-G00180-G00180S1253,4,AESRC2020-TESTSET-04473.wav
7723,AESRC2020-JAPANESE-ACCENT-G00180-G00180S2423,4,AESRC2020-TESTSET-04528.wav
7724,AESRC2020-JAPANESE-ACCENT-G00180-G00180S3430,4,AESRC2020-TESTSET-09753.wav
7725,AESRC2020-JAPANESE-ACCENT-G00180-G00180S3433,4,AESRC2020-TESTSET-14010.wav
7726,AESRC2020-JAPANESE-ACCENT-G00180-G00180S5453,4,AESRC2020-TESTSET-13922.wav
7727,AESRC2020-JAPANESE-ACCENT-G00181-G00181S1253,4,AESRC2020-TESTSET-06887.wav
7728,AESRC2020-JAPANESE-ACCENT-G00181-G00181S3433,4,AESRC2020-TESTSET-11794.wav
7729,AESRC2020-JAPANESE-ACCENT-G00181-G00181S4436,4,AESRC2020-TESTSET-07339.wav
7730,AESRC2020-JAPANESE-ACCENT-G00181-G00181S5451,4,AESRC2020-TESTSET-10645.wav
7731,AESRC2020-JAPANESE-ACCENT-G00182-G00182S1248,4,AESRC2020-TESTSET-11923.wav
7732,AESRC2020-JAPANESE-ACCENT-G00182-G00182S1253,4,AESRC2020-TESTSET-03233.wav
7733,AESRC2020-JAPANESE-ACCENT-G00182-G00182S2422,4,AESRC2020-TESTSET-04584.wav
7734,AESRC2020-JAPANESE-ACCENT-G00182-G00182S2423,4,AESRC2020-TESTSET-16748.wav
7735,AESRC2020-JAPANESE-ACCENT-G00184-G00184S1252,4,AESRC2020-TESTSET-08198.wav
7736,AESRC2020-JAPANESE-ACCENT-G00184-G00184S3432,4,AESRC2020-TESTSET-00051.wav
7737,AESRC2020-JAPANESE-ACCENT-G00184-G00184S4437,4,AESRC2020-TESTSET-14963.wav
7738,AESRC2020-JAPANESE-ACCENT-G00184-G00184S5452,4,AESRC2020-TESTSET-13075.wav
7739,AESRC2020-JAPANESE-ACCENT-G00185-G00185S1253,4,AESRC2020-TESTSET-09819.wav
7740,AESRC2020-JAPANESE-ACCENT-G00185-G00185S2420,4,AESRC2020-TESTSET-04989.wav
7741,AESRC2020-JAPANESE-ACCENT-G00185-G00185S3431,4,AESRC2020-TESTSET-05041.wav
7742,AESRC2020-JAPANESE-ACCENT-G00185-G00185S4437,4,AESRC2020-TESTSET-11304.wav
7743,AESRC2020-JAPANESE-ACCENT-G00187-G00187S1210,4,AESRC2020-TESTSET-00723.wav
7744,AESRC2020-JAPANESE-ACCENT-G00187-G00187S1253,4,AESRC2020-TESTSET-06764.wav
7745,AESRC2020-JAPANESE-ACCENT-G00187-G00187S2405,4,AESRC2020-TESTSET-05576.wav
7746,AESRC2020-JAPANESE-ACCENT-G00187-G00187S2423,4,AESRC2020-TESTSET-12429.wav
7747,AESRC2020-JAPANESE-ACCENT-G00187-G00187S3432,4,AESRC2020-TESTSET-17760.wav
7748,AESRC2020-JAPANESE-ACCENT-G00188-G00188S1253,4,AESRC2020-TESTSET-09274.wav
7749,AESRC2020-JAPANESE-ACCENT-G00188-G00188S2422,4,AESRC2020-TESTSET-06108.wav
7750,AESRC2020-JAPANESE-ACCENT-G00188-G00188S3433,4,AESRC2020-TESTSET-14452.wav
7751,AESRC2020-JAPANESE-ACCENT-G00188-G00188S4436,4,AESRC2020-TESTSET-02683.wav
7752,AESRC2020-JAPANESE-ACCENT-G00188-G00188S5447,4,AESRC2020-TESTSET-16678.wav
7753,AESRC2020-JAPANESE-ACCENT-G00190-G00190S1117,4,AESRC2020-TESTSET-12021.wav
7754,AESRC2020-JAPANESE-ACCENT-G00190-G00190S1253,4,AESRC2020-TESTSET-12490.wav
7755,AESRC2020-JAPANESE-ACCENT-G00190-G00190S2299,4,AESRC2020-TESTSET-12477.wav
7756,AESRC2020-JAPANESE-ACCENT-G00190-G00190S2423,4,AESRC2020-TESTSET-00103.wav
7757,AESRC2020-JAPANESE-ACCENT-G00190-G00190S3433,4,AESRC2020-TESTSET-01580.wav
7758,AESRC2020-JAPANESE-ACCENT-G00191-G00191S1253,4,AESRC2020-TESTSET-01549.wav
7759,AESRC2020-JAPANESE-ACCENT-G00191-G00191S2423,4,AESRC2020-TESTSET-15294.wav
7760,AESRC2020-JAPANESE-ACCENT-G00191-G00191S3433,4,AESRC2020-TESTSET-02929.wav
7761,AESRC2020-JAPANESE-ACCENT-G00191-G00191S4438,4,AESRC2020-TESTSET-02663.wav
7762,AESRC2020-JAPANESE-ACCENT-G00191-G00191S5450,4,AESRC2020-TESTSET-02615.wav
7763,AESRC2020-JAPANESE-ACCENT-G00192-G00192S1245,4,AESRC2020-TESTSET-15588.wav
7764,AESRC2020-JAPANESE-ACCENT-G00192-G00192S1253,4,AESRC2020-TESTSET-01892.wav
7765,AESRC2020-JAPANESE-ACCENT-G00192-G00192S2423,4,AESRC2020-TESTSET-14634.wav
7766,AESRC2020-JAPANESE-ACCENT-G00192-G00192S3432,4,AESRC2020-TESTSET-11078.wav
7767,AESRC2020-JAPANESE-ACCENT-G00192-G00192S5450,4,AESRC2020-TESTSET-12483.wav
7768,AESRC2020-JAPANESE-ACCENT-G00195-G00195S1253,4,AESRC2020-TESTSET-10585.wav
7769,AESRC2020-JAPANESE-ACCENT-G00195-G00195S2423,4,AESRC2020-TESTSET-13002.wav
7770,AESRC2020-JAPANESE-ACCENT-G00195-G00195S3433,4,AESRC2020-TESTSET-12017.wav
7771,AESRC2020-JAPANESE-ACCENT-G00195-G00195S4438,4,AESRC2020-TESTSET-16745.wav
7772,AESRC2020-JAPANESE-ACCENT-G00195-G00195S5449,4,AESRC2020-TESTSET-00052.wav
7773,AESRC2020-JAPANESE-ACCENT-G00199-G00199S1222,4,AESRC2020-TESTSET-07514.wav
7774,AESRC2020-JAPANESE-ACCENT-G00199-G00199S1253,4,AESRC2020-TESTSET-05951.wav
7775,AESRC2020-JAPANESE-ACCENT-G00199-G00199S2384,4,AESRC2020-TESTSET-09050.wav
7776,AESRC2020-JAPANESE-ACCENT-G00199-G00199S2422,4,AESRC2020-TESTSET-09061.wav
7777,AESRC2020-JAPANESE-ACCENT-G00199-G00199S3433,4,AESRC2020-TESTSET-00649.wav
7778,AESRC2020-JAPANESE-ACCENT-G00202-G00202S1253,4,AESRC2020-TESTSET-06721.wav
7779,AESRC2020-JAPANESE-ACCENT-G00202-G00202S2420,4,AESRC2020-TESTSET-00907.wav
7780,AESRC2020-JAPANESE-ACCENT-G00202-G00202S3431,4,AESRC2020-TESTSET-02157.wav
7781,AESRC2020-JAPANESE-ACCENT-G00202-G00202S4435,4,AESRC2020-TESTSET-15760.wav
7782,AESRC2020-JAPANESE-ACCENT-G00203-G00203S1253,4,AESRC2020-TESTSET-00960.wav
7783,AESRC2020-JAPANESE-ACCENT-G00203-G00203S3432,4,AESRC2020-TESTSET-15331.wav
7784,AESRC2020-JAPANESE-ACCENT-G00203-G00203S4438,4,AESRC2020-TESTSET-05674.wav
7785,AESRC2020-JAPANESE-ACCENT-G00203-G00203S5442,4,AESRC2020-TESTSET-17481.wav
7786,AESRC2020-JAPANESE-ACCENT-G00204-G00204S1251,4,AESRC2020-TESTSET-12984.wav
7787,AESRC2020-JAPANESE-ACCENT-G00204-G00204S1252,4,AESRC2020-TESTSET-04991.wav
7788,AESRC2020-JAPANESE-ACCENT-G00204-G00204S2388,4,AESRC2020-TESTSET-14080.wav
7789,AESRC2020-JAPANESE-ACCENT-G00204-G00204S2423,4,AESRC2020-TESTSET-11752.wav
7790,AESRC2020-JAPANESE-ACCENT-G00204-G00204S3431,4,AESRC2020-TESTSET-07309.wav
7791,AESRC2020-JAPANESE-ACCENT-G00205-G00205S1251,4,AESRC2020-TESTSET-09543.wav
7792,AESRC2020-JAPANESE-ACCENT-G00205-G00205S2423,4,AESRC2020-TESTSET-16401.wav
7793,AESRC2020-JAPANESE-ACCENT-G00205-G00205S3433,4,AESRC2020-TESTSET-07023.wav
7794,AESRC2020-JAPANESE-ACCENT-G00205-G00205S4436,4,AESRC2020-TESTSET-09569.wav
7795,AESRC2020-JAPANESE-ACCENT-G00205-G00205S5447,4,AESRC2020-TESTSET-10369.wav
7796,AESRC2020-JAPANESE-ACCENT-G00206-G00206S1252,4,AESRC2020-TESTSET-16331.wav
7797,AESRC2020-JAPANESE-ACCENT-G00206-G00206S2421,4,AESRC2020-TESTSET-07052.wav
7798,AESRC2020-JAPANESE-ACCENT-G00206-G00206S3433,4,AESRC2020-TESTSET-13425.wav
7799,AESRC2020-JAPANESE-ACCENT-G00206-G00206S4438,4,AESRC2020-TESTSET-04672.wav
7800,AESRC2020-JAPANESE-ACCENT-G00206-G00206S5453,4,AESRC2020-TESTSET-12191.wav
7801,AESRC2020-JAPANESE-ACCENT-G00213-G00213S1253,4,AESRC2020-TESTSET-01987.wav
7802,AESRC2020-JAPANESE-ACCENT-G00213-G00213S2409,4,AESRC2020-TESTSET-01128.wav
7803,AESRC2020-JAPANESE-ACCENT-G00213-G00213S2423,4,AESRC2020-TESTSET-06902.wav
7804,AESRC2020-JAPANESE-ACCENT-G00213-G00213S3432,4,AESRC2020-TESTSET-01670.wav
7805,AESRC2020-JAPANESE-ACCENT-G00214-G00214S1242,4,AESRC2020-TESTSET-10061.wav
7806,AESRC2020-JAPANESE-ACCENT-G00214-G00214S1252,4,AESRC2020-TESTSET-15279.wav
7807,AESRC2020-JAPANESE-ACCENT-G00214-G00214S1253,4,AESRC2020-TESTSET-07260.wav
7808,AESRC2020-JAPANESE-ACCENT-G00214-G00214S2423,4,AESRC2020-TESTSET-08275.wav
7809,AESRC2020-JAPANESE-ACCENT-G00214-G00214S3433,4,AESRC2020-TESTSET-05646.wav
7810,AESRC2020-JAPANESE-ACCENT-G00215-G00215S1253,4,AESRC2020-TESTSET-13207.wav
7811,AESRC2020-JAPANESE-ACCENT-G00215-G00215S2423,4,AESRC2020-TESTSET-03445.wav
7812,AESRC2020-JAPANESE-ACCENT-G00215-G00215S3433,4,AESRC2020-TESTSET-00045.wav
7813,AESRC2020-JAPANESE-ACCENT-G00215-G00215S4437,4,AESRC2020-TESTSET-00599.wav
7814,AESRC2020-JAPANESE-ACCENT-G00216-G00216S1253,4,AESRC2020-TESTSET-12072.wav
7815,AESRC2020-JAPANESE-ACCENT-G00216-G00216S2418,4,AESRC2020-TESTSET-03530.wav
7816,AESRC2020-JAPANESE-ACCENT-G00216-G00216S3433,4,AESRC2020-TESTSET-02605.wav
7817,AESRC2020-JAPANESE-ACCENT-G00216-G00216S5453,4,AESRC2020-TESTSET-03349.wav
7818,AESRC2020-JAPANESE-ACCENT-G00218-G00218S1253,4,AESRC2020-TESTSET-13204.wav
7819,AESRC2020-JAPANESE-ACCENT-G00218-G00218S2422,4,AESRC2020-TESTSET-10574.wav
7820,AESRC2020-JAPANESE-ACCENT-G00218-G00218S3432,4,AESRC2020-TESTSET-01692.wav
7821,AESRC2020-JAPANESE-ACCENT-G00218-G00218S5448,4,AESRC2020-TESTSET-14607.wav
7822,AESRC2020-JAPANESE-ACCENT-G00219-G00219S2422,4,AESRC2020-TESTSET-04852.wav
7823,AESRC2020-JAPANESE-ACCENT-G00219-G00219S3430,4,AESRC2020-TESTSET-05207.wav
7824,AESRC2020-JAPANESE-ACCENT-G00219-G00219S4438,4,AESRC2020-TESTSET-06470.wav
7825,AESRC2020-JAPANESE-ACCENT-G00219-G00219S5453,4,AESRC2020-TESTSET-02199.wav
7826,AESRC2020-JAPANESE-ACCENT-G00220-G00220S1253,4,AESRC2020-TESTSET-08784.wav
7827,AESRC2020-JAPANESE-ACCENT-G00220-G00220S2423,4,AESRC2020-TESTSET-07894.wav
7828,AESRC2020-JAPANESE-ACCENT-G00220-G00220S4435,4,AESRC2020-TESTSET-02006.wav
7829,AESRC2020-JAPANESE-ACCENT-G00220-G00220S5449,4,AESRC2020-TESTSET-10557.wav
7830,AESRC2020-JAPANESE-ACCENT-G00224-G00224S1226,4,AESRC2020-TESTSET-09804.wav
7831,AESRC2020-JAPANESE-ACCENT-G00224-G00224S1253,4,AESRC2020-TESTSET-16357.wav
7832,AESRC2020-JAPANESE-ACCENT-G00224-G00224S2422,4,AESRC2020-TESTSET-16929.wav
7833,AESRC2020-JAPANESE-ACCENT-G00224-G00224S3425,4,AESRC2020-TESTSET-02485.wav
7834,AESRC2020-JAPANESE-ACCENT-G00224-G00224S3433,4,AESRC2020-TESTSET-04556.wav
7835,AESRC2020-JAPANESE-ACCENT-G00224-G00224S5448,4,AESRC2020-TESTSET-06242.wav
7836,AESRC2020-JAPANESE-ACCENT-G00226-G00226S1235,4,AESRC2020-TESTSET-02081.wav
7837,AESRC2020-JAPANESE-ACCENT-G00226-G00226S1246,4,AESRC2020-TESTSET-17807.wav
7838,AESRC2020-JAPANESE-ACCENT-G00226-G00226S2423,4,AESRC2020-TESTSET-16158.wav
7839,AESRC2020-JAPANESE-ACCENT-G00226-G00226S3433,4,AESRC2020-TESTSET-08258.wav
7840,AESRC2020-JAPANESE-ACCENT-G00226-G00226S4437,4,AESRC2020-TESTSET-12332.wav
7841,AESRC2020-JAPANESE-ACCENT-G00230-G00230S1238,4,AESRC2020-TESTSET-10678.wav
7842,AESRC2020-JAPANESE-ACCENT-G00230-G00230S1252,4,AESRC2020-TESTSET-06192.wav
