,utt,label,gender,age,wavfile
7194,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2325,4,1,22,JPN/G20194/G20194S2325.wav
7195,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2326,4,1,22,JPN/G20194/G20194S2326.wav
7196,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2327,4,1,22,JPN/G20194/G20194S2327.wav
7197,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2328,4,1,22,JPN/G20194/G20194S2328.wav
7198,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2331,4,1,22,JPN/G20194/G20194S2331.wav
7199,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2332,4,1,22,JPN/G20194/G20194S2332.wav
7200,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2333,4,1,22,JPN/G20194/G20194S2333.wav
7201,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2335,4,1,22,JPN/G20194/G20194S2335.wav
7202,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2336,4,1,22,JPN/G20194/G20194S2336.wav
7203,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2337,4,1,22,JPN/G20194/G20194S2337.wav
7204,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2338,4,1,22,JPN/G20194/G20194S2338.wav
7205,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2339,4,1,22,JPN/G20194/G20194S2339.wav
7206,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2340,4,1,22,JPN/G20194/G20194S2340.wav
7207,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2341,4,1,22,JPN/G20194/G20194S2341.wav
7208,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2342,4,1,22,JPN/G20194/G20194S2342.wav
7209,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2343,4,1,22,JPN/G20194/G20194S2343.wav
7210,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2344,4,1,22,JPN/G20194/G20194S2344.wav
7211,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2345,4,1,22,JPN/G20194/G20194S2345.wav
7212,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2346,4,1,22,JPN/G20194/G20194S2346.wav
7213,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2347,4,1,22,JPN/G20194/G20194S2347.wav
7214,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2348,4,1,22,JPN/G20194/G20194S2348.wav
7215,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2349,4,1,22,JPN/G20194/G20194S2349.wav
7216,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2350,4,1,22,JPN/G20194/G20194S2350.wav
7217,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2351,4,1,22,JPN/G20194/G20194S2351.wav
7218,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2353,4,1,22,JPN/G20194/G20194S2353.wav
7219,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2354,4,1,22,JPN/G20194/G20194S2354.wav
7220,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2355,4,1,22,JPN/G20194/G20194S2355.wav
7221,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2357,4,1,22,JPN/G20194/G20194S2357.wav
7222,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2358,4,1,22,JPN/G20194/G20194S2358.wav
7223,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2360,4,1,22,JPN/G20194/G20194S2360.wav
7224,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2361,4,1,22,JPN/G20194/G20194S2361.wav
7225,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2362,4,1,22,JPN/G20194/G20194S2362.wav
7226,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2363,4,1,22,JPN/G20194/G20194S2363.wav
7227,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2364,4,1,22,JPN/G20194/G20194S2364.wav
7228,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2365,4,1,22,JPN/G20194/G20194S2365.wav
7229,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2366,4,1,22,JPN/G20194/G20194S2366.wav
7230,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2367,4,1,22,JPN/G20194/G20194S2367.wav
7231,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2368,4,1,22,JPN/G20194/G20194S2368.wav
7232,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2369,4,1,22,JPN/G20194/G20194S2369.wav
7233,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2370,4,1,22,JPN/G20194/G20194S2370.wav
7234,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2372,4,1,22,JPN/G20194/G20194S2372.wav
7235,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2373,4,1,22,JPN/G20194/G20194S2373.wav
7236,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2374,4,1,22,JPN/G20194/G20194S2374.wav
7237,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2375,4,1,22,JPN/G20194/G20194S2375.wav
7238,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2377,4,1,22,JPN/G20194/G20194S2377.wav
7239,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2378,4,1,22,JPN/G20194/G20194S2378.wav
7240,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2380,4,1,22,JPN/G20194/G20194S2380.wav
7241,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2381,4,1,22,JPN/G20194/G20194S2381.wav
7242,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2382,4,1,22,JPN/G20194/G20194S2382.wav
7243,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2383,4,1,22,JPN/G20194/G20194S2383.wav
7244,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2384,4,1,22,JPN/G20194/G20194S2384.wav
7245,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2386,4,1,22,JPN/G20194/G20194S2386.wav
7246,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2387,4,1,22,JPN/G20194/G20194S2387.wav
7247,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2388,4,1,22,JPN/G20194/G20194S2388.wav
7248,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2389,4,1,22,JPN/G20194/G20194S2389.wav
7249,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2390,4,1,22,JPN/G20194/G20194S2390.wav
7250,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2391,4,1,22,JPN/G20194/G20194S2391.wav
7251,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2393,4,1,22,JPN/G20194/G20194S2393.wav
7252,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2396,4,1,22,JPN/G20194/G20194S2396.wav
7253,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2397,4,1,22,JPN/G20194/G20194S2397.wav
7254,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2398,4,1,22,JPN/G20194/G20194S2398.wav
7255,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2399,4,1,22,JPN/G20194/G20194S2399.wav
7256,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2401,4,1,22,JPN/G20194/G20194S2401.wav
7257,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2402,4,1,22,JPN/G20194/G20194S2402.wav
7258,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2404,4,1,22,JPN/G20194/G20194S2404.wav
7259,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2405,4,1,22,JPN/G20194/G20194S2405.wav
7260,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2406,4,1,22,JPN/G20194/G20194S2406.wav
7261,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2407,4,1,22,JPN/G20194/G20194S2407.wav
7262,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2409,4,1,22,JPN/G20194/G20194S2409.wav
7263,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2410,4,1,22,JPN/G20194/G20194S2410.wav
7264,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2411,4,1,22,JPN/G20194/G20194S2411.wav
7265,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2412,4,1,22,JPN/G20194/G20194S2412.wav
7266,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2414,4,1,22,JPN/G20194/G20194S2414.wav
7267,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2415,4,1,22,JPN/G20194/G20194S2415.wav
7268,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2416,4,1,22,JPN/G20194/G20194S2416.wav
7269,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2417,4,1,22,JPN/G20194/G20194S2417.wav
7270,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2419,4,1,22,JPN/G20194/G20194S2419.wav
7271,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2420,4,1,22,JPN/G20194/G20194S2420.wav
7272,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2421,4,1,22,JPN/G20194/G20194S2421.wav
7273,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2422,4,1,22,JPN/G20194/G20194S2422.wav
7274,AESRC2020-JAPANESE-ACCENT-G20194-G20194S2423,4,1,22,JPN/G20194/G20194S2423.wav
7275,AESRC2020-JAPANESE-ACCENT-G20194-G20194S3424,4,1,22,JPN/G20194/G20194S3424.wav
7276,AESRC2020-JAPANESE-ACCENT-G20194-G20194S3425,4,1,22,JPN/G20194/G20194S3425.wav
7277,AESRC2020-JAPANESE-ACCENT-G20194-G20194S3426,4,1,22,JPN/G20194/G20194S3426.wav
7278,AESRC2020-JAPANESE-ACCENT-G20194-G20194S3427,4,1,22,JPN/G20194/G20194S3427.wav
7279,AESRC2020-JAPANESE-ACCENT-G20194-G20194S3428,4,1,22,JPN/G20194/G20194S3428.wav
7280,AESRC2020-JAPANESE-ACCENT-G20194-G20194S3429,4,1,22,JPN/G20194/G20194S3429.wav
7281,AESRC2020-JAPANESE-ACCENT-G20194-G20194S3430,4,1,22,JPN/G20194/G20194S3430.wav
7282,AESRC2020-JAPANESE-ACCENT-G20194-G20194S3432,4,1,22,JPN/G20194/G20194S3432.wav
7283,AESRC2020-JAPANESE-ACCENT-G20194-G20194S3433,4,1,22,JPN/G20194/G20194S3433.wav
7284,AESRC2020-JAPANESE-ACCENT-G20194-G20194S4434,4,1,22,JPN/G20194/G20194S4434.wav
7285,AESRC2020-JAPANESE-ACCENT-G20194-G20194S4435,4,1,22,JPN/G20194/G20194S4435.wav
7286,AESRC2020-JAPANESE-ACCENT-G20194-G20194S4436,4,1,22,JPN/G20194/G20194S4436.wav
7287,AESRC2020-JAPANESE-ACCENT-G20194-G20194S4437,4,1,22,JPN/G20194/G20194S4437.wav
7288,AESRC2020-JAPANESE-ACCENT-G20194-G20194S4438,4,1,22,JPN/G20194/G20194S4438.wav
7289,AESRC2020-JAPANESE-ACCENT-G20194-G20194S5439,4,1,22,JPN/G20194/G20194S5439.wav
7290,AESRC2020-JAPANESE-ACCENT-G20194-G20194S5440,4,1,22,JPN/G20194/G20194S5440.wav
7291,AESRC2020-JAPANESE-ACCENT-G20194-G20194S5441,4,1,22,JPN/G20194/G20194S5441.wav
7292,AESRC2020-JAPANESE-ACCENT-G20194-G20194S5443,4,1,22,JPN/G20194/G20194S5443.wav
7293,AESRC2020-JAPANESE-ACCENT-G20194-G20194S5444,4,1,22,JPN/G20194/G20194S5444.wav
7294,AESRC2020-JAPANESE-ACCENT-G20194-G20194S5445,4,1,22,JPN/G20194/G20194S5445.wav
7295,AESRC2020-JAPANESE-ACCENT-G20194-G20194S5446,4,1,22,JPN/G20194/G20194S5446.wav
7296,AESRC2020-JAPANESE-ACCENT-G20194-G20194S5448,4,1,22,JPN/G20194/G20194S5448.wav
7297,AESRC2020-JAPANESE-ACCENT-G20194-G20194S5449,4,1,22,JPN/G20194/G20194S5449.wav
7298,AESRC2020-KOREAN-ACCENT-G00022-G00022S1006,5,1,19,KR/G00022/G00022S1006.wav
7299,AESRC2020-KOREAN-ACCENT-G00022-G00022S1007,5,1,19,KR/G00022/G00022S1007.wav
7300,AESRC2020-KOREAN-ACCENT-G00022-G00022S1009,5,1,19,KR/G00022/G00022S1009.wav
7301,AESRC2020-KOREAN-ACCENT-G00022-G00022S1011,5,1,19,KR/G00022/G00022S1011.wav
7302,AESRC2020-KOREAN-ACCENT-G00022-G00022S1012,5,1,19,KR/G00022/G00022S1012.wav
7303,AESRC2020-KOREAN-ACCENT-G00022-G00022S1013,5,1,19,KR/G00022/G00022S1013.wav
7304,AESRC2020-KOREAN-ACCENT-G00022-G00022S1014,5,1,19,KR/G00022/G00022S1014.wav
7305,AESRC2020-KOREAN-ACCENT-G00022-G00022S1015,5,1,19,KR/G00022/G00022S1015.wav
7306,AESRC2020-KOREAN-ACCENT-G00022-G00022S1016,5,1,19,KR/G00022/G00022S1016.wav
7307,AESRC2020-KOREAN-ACCENT-G00022-G00022S1017,5,1,19,KR/G00022/G00022S1017.wav
7308,AESRC2020-KOREAN-ACCENT-G00022-G00022S1018,5,1,19,KR/G00022/G00022S1018.wav
7309,AESRC2020-KOREAN-ACCENT-G00022-G00022S1019,5,1,19,KR/G00022/G00022S1019.wav
7310,AESRC2020-KOREAN-ACCENT-G00022-G00022S1020,5,1,19,KR/G00022/G00022S1020.wav
7311,AESRC2020-KOREAN-ACCENT-G00022-G00022S1021,5,1,19,KR/G00022/G00022S1021.wav
7312,AESRC2020-KOREAN-ACCENT-G00022-G00022S1022,5,1,19,KR/G00022/G00022S1022.wav
7313,AESRC2020-KOREAN-ACCENT-G00022-G00022S1023,5,1,19,KR/G00022/G00022S1023.wav
7314,AESRC2020-KOREAN-ACCENT-G00022-G00022S1025,5,1,19,KR/G00022/G00022S1025.wav
7315,AESRC2020-KOREAN-ACCENT-G00022-G00022S1027,5,1,19,KR/G00022/G00022S1027.wav
7316,AESRC2020-KOREAN-ACCENT-G00022-G00022S1031,5,1,19,KR/G00022/G00022S1031.wav
7317,AESRC2020-KOREAN-ACCENT-G00022-G00022S1032,5,1,19,KR/G00022/G00022S1032.wav
7318,AESRC2020-KOREAN-ACCENT-G00022-G00022S1034,5,1,19,KR/G00022/G00022S1034.wav
7319,AESRC2020-KOREAN-ACCENT-G00022-G00022S1035,5,1,19,KR/G00022/G00022S1035.wav
7320,AESRC2020-KOREAN-ACCENT-G00022-G00022S1036,5,1,19,KR/G00022/G00022S1036.wav
7321,AESRC2020-KOREAN-ACCENT-G00022-G00022S1037,5,1,19,KR/G00022/G00022S1037.wav
7322,AESRC2020-KOREAN-ACCENT-G00022-G00022S1038,5,1,19,KR/G00022/G00022S1038.wav
7323,AESRC2020-KOREAN-ACCENT-G00022-G00022S1039,5,1,19,KR/G00022/G00022S1039.wav
7324,AESRC2020-KOREAN-ACCENT-G00022-G00022S1040,5,1,19,KR/G00022/G00022S1040.wav
7325,AESRC2020-KOREAN-ACCENT-G00022-G00022S1041,5,1,19,KR/G00022/G00022S1041.wav
7326,AESRC2020-KOREAN-ACCENT-G00022-G00022S1042,5,1,19,KR/G00022/G00022S1042.wav
7327,AESRC2020-KOREAN-ACCENT-G00022-G00022S1043,5,1,19,KR/G00022/G00022S1043.wav
7328,AESRC2020-KOREAN-ACCENT-G00022-G00022S1044,5,1,19,KR/G00022/G00022S1044.wav
7329,AESRC2020-KOREAN-ACCENT-G00022-G00022S1045,5,1,19,KR/G00022/G00022S1045.wav
7330,AESRC2020-KOREAN-ACCENT-G00022-G00022S1046,5,1,19,KR/G00022/G00022S1046.wav
7331,AESRC2020-KOREAN-ACCENT-G00022-G00022S1047,5,1,19,KR/G00022/G00022S1047.wav
7332,AESRC2020-KOREAN-ACCENT-G00022-G00022S1048,5,1,19,KR/G00022/G00022S1048.wav
7333,AESRC2020-KOREAN-ACCENT-G00022-G00022S1049,5,1,19,KR/G00022/G00022S1049.wav
7334,AESRC2020-KOREAN-ACCENT-G00022-G00022S1050,5,1,19,KR/G00022/G00022S1050.wav
7335,AESRC2020-KOREAN-ACCENT-G00022-G00022S1051,5,1,19,KR/G00022/G00022S1051.wav
7336,AESRC2020-KOREAN-ACCENT-G00022-G00022S1053,5,1,19,KR/G00022/G00022S1053.wav
7337,AESRC2020-KOREAN-ACCENT-G00022-G00022S1054,5,1,19,KR/G00022/G00022S1054.wav
7338,AESRC2020-KOREAN-ACCENT-G00022-G00022S1055,5,1,19,KR/G00022/G00022S1055.wav
7339,AESRC2020-KOREAN-ACCENT-G00022-G00022S1056,5,1,19,KR/G00022/G00022S1056.wav
7340,AESRC2020-KOREAN-ACCENT-G00022-G00022S1057,5,1,19,KR/G00022/G00022S1057.wav
7341,AESRC2020-KOREAN-ACCENT-G00022-G00022S1058,5,1,19,KR/G00022/G00022S1058.wav
7342,AESRC2020-KOREAN-ACCENT-G00022-G00022S1059,5,1,19,KR/G00022/G00022S1059.wav
7343,AESRC2020-KOREAN-ACCENT-G00022-G00022S1061,5,1,19,KR/G00022/G00022S1061.wav
7344,AESRC2020-KOREAN-ACCENT-G00022-G00022S1062,5,1,19,KR/G00022/G00022S1062.wav
7345,AESRC2020-KOREAN-ACCENT-G00022-G00022S1063,5,1,19,KR/G00022/G00022S1063.wav
7346,AESRC2020-KOREAN-ACCENT-G00022-G00022S1064,5,1,19,KR/G00022/G00022S1064.wav
7347,AESRC2020-KOREAN-ACCENT-G00022-G00022S1065,5,1,19,KR/G00022/G00022S1065.wav
7348,AESRC2020-KOREAN-ACCENT-G00022-G00022S1066,5,1,19,KR/G00022/G00022S1066.wav
7349,AESRC2020-KOREAN-ACCENT-G00022-G00022S1067,5,1,19,KR/G00022/G00022S1067.wav
7350,AESRC2020-KOREAN-ACCENT-G00022-G00022S1068,5,1,19,KR/G00022/G00022S1068.wav
7351,AESRC2020-KOREAN-ACCENT-G00022-G00022S1069,5,1,19,KR/G00022/G00022S1069.wav
7352,AESRC2020-KOREAN-ACCENT-G00022-G00022S1070,5,1,19,KR/G00022/G00022S1070.wav
7353,AESRC2020-KOREAN-ACCENT-G00022-G00022S1071,5,1,19,KR/G00022/G00022S1071.wav
7354,AESRC2020-KOREAN-ACCENT-G00022-G00022S1072,5,1,19,KR/G00022/G00022S1072.wav
7355,AESRC2020-KOREAN-ACCENT-G00022-G00022S1073,5,1,19,KR/G00022/G00022S1073.wav
7356,AESRC2020-KOREAN-ACCENT-G00022-G00022S1074,5,1,19,KR/G00022/G00022S1074.wav
7357,AESRC2020-KOREAN-ACCENT-G00022-G00022S1075,5,1,19,KR/G00022/G00022S1075.wav
7358,AESRC2020-KOREAN-ACCENT-G00022-G00022S1076,5,1,19,KR/G00022/G00022S1076.wav
7359,AESRC2020-KOREAN-ACCENT-G00022-G00022S1079,5,1,19,KR/G00022/G00022S1079.wav
7360,AESRC2020-KOREAN-ACCENT-G00022-G00022S1080,5,1,19,KR/G00022/G00022S1080.wav
7361,AESRC2020-KOREAN-ACCENT-G00022-G00022S1081,5,1,19,KR/G00022/G00022S1081.wav
7362,AESRC2020-KOREAN-ACCENT-G00022-G00022S1083,5,1,19,KR/G00022/G00022S1083.wav
7363,AESRC2020-KOREAN-ACCENT-G00022-G00022S1084,5,1,19,KR/G00022/G00022S1084.wav
7364,AESRC2020-KOREAN-ACCENT-G00022-G00022S1085,5,1,19,KR/G00022/G00022S1085.wav
7365,AESRC2020-KOREAN-ACCENT-G00022-G00022S1087,5,1,19,KR/G00022/G00022S1087.wav
7366,AESRC2020-KOREAN-ACCENT-G00022-G00022S1089,5,1,19,KR/G00022/G00022S1089.wav
7367,AESRC2020-KOREAN-ACCENT-G00022-G00022S1090,5,1,19,KR/G00022/G00022S1090.wav
7368,AESRC2020-KOREAN-ACCENT-G00022-G00022S1091,5,1,19,KR/G00022/G00022S1091.wav
7369,AESRC2020-KOREAN-ACCENT-G00022-G00022S1092,5,1,19,KR/G00022/G00022S1092.wav
7370,AESRC2020-KOREAN-ACCENT-G00022-G00022S1093,5,1,19,KR/G00022/G00022S1093.wav
7371,AESRC2020-KOREAN-ACCENT-G00022-G00022S1094,5,1,19,KR/G00022/G00022S1094.wav
7372,AESRC2020-KOREAN-ACCENT-G00022-G00022S1095,5,1,19,KR/G00022/G00022S1095.wav
7373,AESRC2020-KOREAN-ACCENT-G00022-G00022S1097,5,1,19,KR/G00022/G00022S1097.wav
7374,AESRC2020-KOREAN-ACCENT-G00022-G00022S1098,5,1,19,KR/G00022/G00022S1098.wav
7375,AESRC2020-KOREAN-ACCENT-G00022-G00022S1100,5,1,19,KR/G00022/G00022S1100.wav
7376,AESRC2020-KOREAN-ACCENT-G00022-G00022S1101,5,1,19,KR/G00022/G00022S1101.wav
7377,AESRC2020-KOREAN-ACCENT-G00022-G00022S1103,5,1,19,KR/G00022/G00022S1103.wav
7378,AESRC2020-KOREAN-ACCENT-G00022-G00022S1104,5,1,19,KR/G00022/G00022S1104.wav
7379,AESRC2020-KOREAN-ACCENT-G00022-G00022S1105,5,1,19,KR/G00022/G00022S1105.wav
7380,AESRC2020-KOREAN-ACCENT-G00022-G00022S1106,5,1,19,KR/G00022/G00022S1106.wav
7381,AESRC2020-KOREAN-ACCENT-G00022-G00022S1107,5,1,19,KR/G00022/G00022S1107.wav
7382,AESRC2020-KOREAN-ACCENT-G00022-G00022S1108,5,1,19,KR/G00022/G00022S1108.wav
7383,AESRC2020-KOREAN-ACCENT-G00022-G00022S1109,5,1,19,KR/G00022/G00022S1109.wav
7384,AESRC2020-KOREAN-ACCENT-G00022-G00022S1110,5,1,19,KR/G00022/G00022S1110.wav
7385,AESRC2020-KOREAN-ACCENT-G00022-G00022S1111,5,1,19,KR/G00022/G00022S1111.wav
7386,AESRC2020-KOREAN-ACCENT-G00022-G00022S1112,5,1,19,KR/G00022/G00022S1112.wav
7387,AESRC2020-KOREAN-ACCENT-G00022-G00022S1113,5,1,19,KR/G00022/G00022S1113.wav
7388,AESRC2020-KOREAN-ACCENT-G00022-G00022S1114,5,1,19,KR/G00022/G00022S1114.wav
7389,AESRC2020-KOREAN-ACCENT-G00022-G00022S1115,5,1,19,KR/G00022/G00022S1115.wav
7390,AESRC2020-KOREAN-ACCENT-G00022-G00022S1116,5,1,19,KR/G00022/G00022S1116.wav
7391,AESRC2020-KOREAN-ACCENT-G00022-G00022S1117,5,1,19,KR/G00022/G00022S1117.wav
7392,AESRC2020-KOREAN-ACCENT-G00022-G00022S1118,5,1,19,KR/G00022/G00022S1118.wav
7393,AESRC2020-KOREAN-ACCENT-G00022-G00022S1119,5,1,19,KR/G00022/G00022S1119.wav
7394,AESRC2020-KOREAN-ACCENT-G00022-G00022S1120,5,1,19,KR/G00022/G00022S1120.wav
7395,AESRC2020-KOREAN-ACCENT-G00022-G00022S1121,5,1,19,KR/G00022/G00022S1121.wav
7396,AESRC2020-KOREAN-ACCENT-G00022-G00022S1123,5,1,19,KR/G00022/G00022S1123.wav
7397,AESRC2020-KOREAN-ACCENT-G00022-G00022S1124,5,1,19,KR/G00022/G00022S1124.wav
7398,AESRC2020-KOREAN-ACCENT-G00022-G00022S1125,5,1,19,KR/G00022/G00022S1125.wav
7399,AESRC2020-KOREAN-ACCENT-G00022-G00022S1126,5,1,19,KR/G00022/G00022S1126.wav
7400,AESRC2020-KOREAN-ACCENT-G00022-G00022S1127,5,1,19,KR/G00022/G00022S1127.wav
7401,AESRC2020-KOREAN-ACCENT-G00022-G00022S1128,5,1,19,KR/G00022/G00022S1128.wav
7402,AESRC2020-KOREAN-ACCENT-G00022-G00022S1129,5,1,19,KR/G00022/G00022S1129.wav
7403,AESRC2020-KOREAN-ACCENT-G00022-G00022S1130,5,1,19,KR/G00022/G00022S1130.wav
7404,AESRC2020-KOREAN-ACCENT-G00022-G00022S1131,5,1,19,KR/G00022/G00022S1131.wav
7405,AESRC2020-KOREAN-ACCENT-G00022-G00022S1132,5,1,19,KR/G00022/G00022S1132.wav
7406,AESRC2020-KOREAN-ACCENT-G00022-G00022S1133,5,1,19,KR/G00022/G00022S1133.wav
7407,AESRC2020-KOREAN-ACCENT-G00022-G00022S1134,5,1,19,KR/G00022/G00022S1134.wav
7408,AESRC2020-KOREAN-ACCENT-G00022-G00022S1135,5,1,19,KR/G00022/G00022S1135.wav
7409,AESRC2020-KOREAN-ACCENT-G00022-G00022S1136,5,1,19,KR/G00022/G00022S1136.wav
7410,AESRC2020-KOREAN-ACCENT-G00022-G00022S1137,5,1,19,KR/G00022/G00022S1137.wav
7411,AESRC2020-KOREAN-ACCENT-G00022-G00022S1138,5,1,19,KR/G00022/G00022S1138.wav
7412,AESRC2020-KOREAN-ACCENT-G00022-G00022S1139,5,1,19,KR/G00022/G00022S1139.wav
7413,AESRC2020-KOREAN-ACCENT-G00022-G00022S1140,5,1,19,KR/G00022/G00022S1140.wav
7414,AESRC2020-KOREAN-ACCENT-G00022-G00022S1141,5,1,19,KR/G00022/G00022S1141.wav
7415,AESRC2020-KOREAN-ACCENT-G00022-G00022S1142,5,1,19,KR/G00022/G00022S1142.wav
7416,AESRC2020-KOREAN-ACCENT-G00022-G00022S1144,5,1,19,KR/G00022/G00022S1144.wav
7417,AESRC2020-KOREAN-ACCENT-G00022-G00022S1146,5,1,19,KR/G00022/G00022S1146.wav
7418,AESRC2020-KOREAN-ACCENT-G00022-G00022S1147,5,1,19,KR/G00022/G00022S1147.wav
7419,AESRC2020-KOREAN-ACCENT-G00022-G00022S1148,5,1,19,KR/G00022/G00022S1148.wav
7420,AESRC2020-KOREAN-ACCENT-G00022-G00022S1149,5,1,19,KR/G00022/G00022S1149.wav
7421,AESRC2020-KOREAN-ACCENT-G00022-G00022S1150,5,1,19,KR/G00022/G00022S1150.wav
7422,AESRC2020-KOREAN-ACCENT-G00022-G00022S1151,5,1,19,KR/G00022/G00022S1151.wav
7423,AESRC2020-KOREAN-ACCENT-G00022-G00022S1154,5,1,19,KR/G00022/G00022S1154.wav
7424,AESRC2020-KOREAN-ACCENT-G00022-G00022S1156,5,1,19,KR/G00022/G00022S1156.wav
7425,AESRC2020-KOREAN-ACCENT-G00022-G00022S1157,5,1,19,KR/G00022/G00022S1157.wav
7426,AESRC2020-KOREAN-ACCENT-G00022-G00022S1158,5,1,19,KR/G00022/G00022S1158.wav
7427,AESRC2020-KOREAN-ACCENT-G00022-G00022S1159,5,1,19,KR/G00022/G00022S1159.wav
7428,AESRC2020-KOREAN-ACCENT-G00022-G00022S1161,5,1,19,KR/G00022/G00022S1161.wav
7429,AESRC2020-KOREAN-ACCENT-G00022-G00022S1164,5,1,19,KR/G00022/G00022S1164.wav
7430,AESRC2020-KOREAN-ACCENT-G00022-G00022S1165,5,1,19,KR/G00022/G00022S1165.wav
7431,AESRC2020-KOREAN-ACCENT-G00022-G00022S1166,5,1,19,KR/G00022/G00022S1166.wav
7432,AESRC2020-KOREAN-ACCENT-G00022-G00022S1167,5,1,19,KR/G00022/G00022S1167.wav
7433,AESRC2020-KOREAN-ACCENT-G00022-G00022S1168,5,1,19,KR/G00022/G00022S1168.wav
7434,AESRC2020-KOREAN-ACCENT-G00022-G00022S1169,5,1,19,KR/G00022/G00022S1169.wav
7435,AESRC2020-KOREAN-ACCENT-G00022-G00022S1170,5,1,19,KR/G00022/G00022S1170.wav
7436,AESRC2020-KOREAN-ACCENT-G00022-G00022S1171,5,1,19,KR/G00022/G00022S1171.wav
7437,AESRC2020-KOREAN-ACCENT-G00022-G00022S1172,5,1,19,KR/G00022/G00022S1172.wav
7438,AESRC2020-KOREAN-ACCENT-G00022-G00022S1173,5,1,19,KR/G00022/G00022S1173.wav
7439,AESRC2020-KOREAN-ACCENT-G00022-G00022S1174,5,1,19,KR/G00022/G00022S1174.wav
